tid,attribute,correct_val
35573,season,2013
35573,manager,Srikanth_Chimia
35574,name,Ryoichi_Ilan
35574,surname,Togni
35574,birthyear,1992
35574,birthplace,Vienna
35574,position,Forward
35574,team,West_Ham_United_F.C.
35574,city,Solna
35574,stadium,Balaidos
35574,season,2013
35574,manager,Aiqun_Levergood
35575,name,Surnjani_Catharine
35575,surname,Marciano
35575,birthyear,1980
35575,birthplace,Puebla
35575,position,Forward
35575,team,Seattle_Sounders
35575,city,Dortmund
35575,stadium,Stadio_San_Paolo
35575,season,2011
35575,manager,Aiqun_Levergood
35576,name,Huajun_Haijo
35576,surname,Zajak
35576,birthyear,1982
35576,birthplace,Conakry
35576,position,Forward
35576,team,Juventus
35576,city,Salvador
35576,stadium,BMO_Field
35576,season,2015
35576,manager,Sigenobu_Bodagala
35577,name,Chitresh_Harlan
35577,surname,Babb
35577,birthyear,1991
35577,birthplace,Copenhagen
35577,position,Defender
35577,team,Valencia_CF
35577,city,Munich
35577,stadium,Stadio_Olimpico
35577,season,2011
35577,manager,Veit_Luks
35578,name,Ryoichi_Ilan
35578,surname,Togni
35578,birthyear,1992
35578,birthplace,Vienna
35578,position,Forward
35578,team,West_Ham_United_F.C.
35578,city,Solna
35578,stadium,Balaidos
35578,season,2013
35578,manager,Aiqun_Levergood
35579,name,Tejwansh_Klemens
35579,surname,Annaratone
35579,birthyear,1994
35579,birthplace,Shannon
35579,position,Defender
35579,team,Aalborg_Boldspilklub
35579,city,London
35579,stadium,Anfield
35579,season,2014
35579,manager,Rosangela_Ketz
35580,name,Chengdian_Brijesh
35580,surname,Kavasseri
35580,birthyear,1979
35580,birthplace,Ontario
35580,position,Midfield
35580,team,ACF_Fiorentina
35580,city,Hamburg
35580,stadium,King_Power_Stadium
35580,season,2013
35580,manager,Suranjan_Sakurai
35581,name,Zizette_Polina
35581,surname,Herger
35581,birthyear,1980
35581,birthplace,El
35581,position,Midfield
35581,team,ACF_Fiorentina
35581,city,Hamburg
35581,stadium,King_Power_Stadium
35581,season,2014
35581,manager,Aiqun_Levergood
35582,name,Hideaki_Sava
35582,surname,Burtschick
35582,birthyear,1988
35582,birthplace,Guatemala
35582,position,Defender
35582,team,The_New_Saints_F.C.
35582,city,Arlington
35582,stadium,Parc_des_Princes
35582,season,2014
35582,manager,Robbert_Flach
35583,name,Athushi_Belli
35583,surname,Gull
35583,birthyear,1977
35583,birthplace,Key
35583,position,Defender
35583,team,S.C._Braga
35583,city,Gelsenkirchen
35583,stadium,Sporting_Park
35583,season,2014
35583,manager,Bernando_Jesus
35584,name,Hongsing_Marla
35584,surname,Kubicka
35584,birthyear,1993
35584,birthplace,Barcelona
35584,position,Goalkeeper
35584,team,Montpellier_HSC
35584,city,Recife
35584,stadium,Stade_Velodrome
35584,season,2013
35584,manager,Bernando_Jesus
35585,name,Alison_Pierdaniele
35585,surname,Knauff
35585,birthyear,1992
35585,birthplace,Mobile
35585,position,Defender
35585,team,FC_Spartak_Moscow
35585,city,Istanbul
35585,stadium,Jan_Breydel_Stadium
35585,season,2011
35585,manager,Yki_Villano
35586,name,Yuiko_Adele
35586,surname,Gnutzmann
35586,birthyear,1993
35586,birthplace,Beaumont
35586,position,Forward
35586,team,ACF_Fiorentina
35586,city,Hamburg
35586,stadium,King_Power_Stadium
35586,season,2013
35586,manager,Suranjan_Sakurai
35587,name,Kristian_Britta
35587,surname,Vieri
35587,birthyear,1978
35587,birthplace,Prague
35587,position,Defender
35587,team,ACF_Fiorentina
35587,city,Hamburg
35587,stadium,King_Power_Stadium
35587,season,2014
35587,manager,Aiqun_Levergood
35588,name,Athushi_Belli
35588,surname,Gull
35588,birthyear,1977
35588,birthplace,Key
35588,position,Defender
35588,team,A.C._Perugia_Calcio
35588,city,Solna
35588,stadium,Donbass_Arena
35588,season,2014
35588,manager,Nabih_Rios
35589,name,Graham_Kukhamay
35589,surname,McCain
35589,birthyear,1989
35589,birthplace,Barcelona
35589,position,Midfield
35589,team,S.C._Braga
35589,city,Gelsenkirchen
35589,stadium,Sporting_Park
35589,season,2013
35589,manager,Vagan_Smallwood
35590,name,Yannick_Ronald
35590,surname,Schwartzel
35590,birthyear,1977
35590,birthplace,Beaumont
35590,position,Forward
35590,team,Aalborg_Boldspilklub
35590,city,London
35590,stadium,Anfield
35590,season,2014
35590,manager,Rosangela_Ketz
35591,name,Corentin_Luping
35591,surname,Gevinti
35591,birthyear,1979
35591,birthplace,Amarillo
35591,position,Forward
35591,team,ACF_Fiorentina
35591,city,Hamburg
35591,stadium,King_Power_Stadium
35591,season,2014
35591,manager,Aiqun_Levergood
35592,name,Jianlin_Guanghui
35592,surname,Rudstrom
35592,birthyear,1979
35592,birthplace,Des
35592,position,Defender
35592,team,S.C._Braga
35592,city,Gelsenkirchen
35592,stadium,Sporting_Park
35592,season,2011
35592,manager,Anupam_Oxenboll
35593,name,Yili_Junjie
35593,surname,Walrath
35593,birthyear,1988
35593,birthplace,Beaumont
35593,position,Goalkeeper
35593,team,Wolverhampton_Wanderers_Football_Club
35593,city,Glasgow
35593,stadium,Emirates_Stadium
35593,season,2012
35593,manager,Zhouhui_Rubio
35594,name,Jianlin_Guanghui
35594,surname,Rudstrom
35594,birthyear,1979
35594,birthplace,Des
35594,position,Forward
35594,team,A.C._Perugia_Calcio
35594,city,Solna
35594,stadium,Donbass_Arena
35594,season,2014
35594,manager,Nabih_Rios
35595,name,Odysseas_Iara
35595,surname,Batz
35595,birthyear,1980
35595,birthplace,Athens
35595,position,Midfield
35595,team,A.C._Perugia_Calcio
35595,city,Solna
35595,stadium,Donbass_Arena
35595,season,2013
35595,manager,Atsufumi_Comparetto
35596,name,Oryal_Tohru
35596,surname,Mikelsons
35596,birthyear,1997
35596,birthplace,Zihuatenejo
35596,position,Forward
35596,team,Boavista_F.C.
35596,city,Naples
35596,stadium,Veltins-Arena
35596,season,2015
35596,manager,Duckyoung_Padhye
35597,name,Toshiro_Ryouichi
35597,surname,Nekvinda
35597,birthyear,1976
35597,birthplace,Great
35597,position,Midfield
35597,team,FC_Midtjylland
35597,city,Houston
35597,stadium,Stade_Louis_II
35597,season,2011
35597,manager,Mattan_Edelhoff
35598,name,Guisseppi_Abdelmadjid
35598,surname,Newstead
35598,birthyear,1994
35598,birthplace,Istanbul
35598,position,Midfield
35598,team,Juventus
35598,city,Salvador
35598,stadium,BMO_Field
35598,season,2012
35598,manager,IlYoung_Giese
35599,name,Frieda_Ortrun
35599,surname,Quitte
35599,birthyear,1976
35599,birthplace,Melbourne
35599,position,Forward
35599,team,ACF_Fiorentina
35599,city,Hamburg
35599,stadium,King_Power_Stadium
35599,season,2013
35599,manager,Amandio_Klosowski
35600,name,Alison_Pierdaniele
35600,surname,Knauff
35600,birthyear,1992
35600,birthplace,Mobile
35600,position,Defender
35600,team,FC_Spartak_Moscow
35600,city,Istanbul
35600,stadium,Jan_Breydel_Stadium
35600,season,2011
35600,manager,Yki_Villano
35601,name,Thodoros_PeiZong
35601,surname,Balfanz
35601,birthyear,1983
35601,birthplace,Indianapolis
35601,position,Forward
35601,team,FC_Midtjylland
35601,city,Houston
35601,stadium,Stade_Louis_II
35601,season,2011
35601,manager,Nabih_Rios
35602,name,Jim_Jaak
35602,surname,Tchernykh
35602,birthyear,1990
35602,birthplace,Toulouse
35602,position,Midfield
35602,team,Wolverhampton_Wanderers_Football_Club
35602,city,Dortmund
35602,stadium,Stadio_San_Paolo
35602,season,2013
35602,manager,Sigenobu_Bodagala
35603,name,Errol_Cetin
35603,surname,Fabrizio
35603,birthyear,1978
35603,birthplace,Shreveport
35603,position,Midfield
35603,team,P.a.o.k_Fc
35603,city,Tokyo
35603,stadium,BMO_Field
35603,season,2012
35603,manager,Xiaomin_Saoudi
35604,name,Hideaki_Sava
35604,surname,Burtschick
35604,birthyear,1988
35604,birthplace,Guatemala
35604,position,Midfield
35604,team,New_York_Red_Bulls
35604,city,Brasilia
35604,stadium,San_Siro_Stadium
35604,season,2011
35604,manager,Atsuyuki_Jayaprakash
35605,name,Petko_Maogang
35605,surname,Usha
35605,birthyear,1986
35605,birthplace,Nice
35605,position,Defender
35605,team,P.a.o.k_Fc
35605,city,Brasilia
35605,stadium,King_Power_Stadium
35605,season,2012
35605,manager,Sreenivas_Wohr
35606,name,Daisy_Ryotaro
35606,surname,Felciano
35606,birthyear,1976
35606,birthplace,Milan
35606,position,Midfield
35606,team,Borussia_Monchengladbach
35606,city,Cardiff
35606,stadium,St_James__Park
35606,season,2012
35606,manager,Jeremy_Cantu
35607,name,Nili_Reese
35607,surname,Kopanas
35607,birthyear,1975
35607,birthplace,Augusta
35607,position,Midfield
35607,team,Clube_de_Regatas_do_Flamengo
35607,city,Rio_de_Janeiro
35607,stadium,Stadio_Olimpico
35607,season,2011
35607,manager,Xiaolei_Ronchette
35608,name,Sava_Lui
35608,surname,Schmerl
35608,birthyear,1977
35608,birthplace,Las
35608,position,Defender
35608,team,Borussia_Monchengladbach
35608,city,Cardiff
35608,stadium,St_James__Park
35608,season,2012
35608,manager,Jeremy_Cantu
35609,name,Takenobu_Leighton
35609,surname,Derby
35609,birthyear,1989
35609,birthplace,Savannah
35609,position,Defender
35609,team,Juventus
35609,city,Salvador
35609,stadium,BMO_Field
35609,season,2015
35609,manager,Sigenobu_Bodagala
35610,name,Ichiang_Hanan
35610,surname,Kappner
35610,birthyear,1993
35610,birthplace,Lyon
35610,position,Goalkeeper
35610,team,Seattle_Sounders
35610,city,Dortmund
35610,stadium,Stadio_San_Paolo
35610,season,2011
35610,manager,Aiqun_Levergood
35611,name,Petko_Maogang
35611,surname,Usha
35611,birthyear,1986
35611,birthplace,Nice
35611,position,Defender
35611,team,FC_Kaiserslautern
35611,city,Munich
35611,stadium,Stadio_Olimpico
35611,season,2012
35611,manager,Atsufumi_Comparetto
35612,name,Baoling_Takehiro
35612,surname,Astor
35612,birthyear,1977
35612,birthplace,Gulfport
35612,position,Defender
35612,team,Valencia_CF
35612,city,London
35612,stadium,Santiago_Bernabeu_Stadium
35612,season,2011
35612,manager,Vagan_Smallwood
35613,name,Bhuwan_Percy
35613,surname,Bouabdallah
35613,birthyear,1984
35613,birthplace,Guangzhou
35613,position,Forward
35613,team,Boavista_F.C.
35613,city,Naples
35613,stadium,Veltins-Arena
35613,season,2015
35613,manager,Duckyoung_Padhye
35614,name,Martii_Mischa
35614,surname,Matyska
35614,birthyear,1978
35614,birthplace,Pasco
35614,position,Goalkeeper
35614,team,The_New_Saints_F.C.
35614,city,Arlington
35614,stadium,Parc_des_Princes
35614,season,2012
35614,manager,Mayan_Tautenhahn
35615,name,Surapol_Yechezkel
35615,surname,Noltemeier
35615,birthyear,1984
35615,birthplace,Reno
35615,position,Midfield
35615,team,West_Ham_United_F.C.
35615,city,Solna
35615,stadium,Balaidos
35615,season,2013
35615,manager,Aiqun_Levergood
35616,name,Lode_Anamaria
35616,surname,Ruocco
35616,birthyear,1980
35616,birthplace,Fresno
35616,position,Midfield
35616,team,A.C._Perugia_Calcio
35616,city,Solna
35616,stadium,Donbass_Arena
35616,season,2013
35616,manager,Atsufumi_Comparetto
35617,name,Sanjaya_Raed
35617,surname,Zabele
35617,birthyear,1996
35617,birthplace,Twin
35617,position,Midfield
35617,team,VfL_Wolfsburg
35617,city,Berlin
35617,stadium,Westfalenstadion
35617,season,2011
35617,manager,Atsufumi_Comparetto
35618,name,Anya_Itaru
35618,surname,Ghezal
35618,birthyear,1977
35618,birthplace,Orlando
35618,position,Midfield
35618,team,FC_Bayern_Munich
35618,city,Seattle
35618,stadium,San_Siro_Stadium
35618,season,2015
35618,manager,Atsufumi_Comparetto
35619,name,Daisy_Ryotaro
35619,surname,Felciano
35619,birthyear,1976
35619,birthplace,Milan
35619,position,Midfield
35619,team,Valencia_CF
35619,city,Montevideo
35619,stadium,Constant_Vanden_Stock_Stadium
35619,season,2011
35619,manager,Veit_Luks
35620,name,Martii_Mischa
35620,surname,Matyska
35620,birthyear,1978
35620,birthplace,Pasco
35620,position,Goalkeeper
35620,team,The_New_Saints_F.C.
35620,city,Arlington
35620,stadium,Parc_des_Princes
35620,season,2012
35620,manager,Mayan_Tautenhahn
35621,name,Iko_Fujio
35621,surname,Ducasse
35621,birthyear,1985
35621,birthplace,Dothan
35621,position,Defender
35621,team,The_New_Saints_F.C.
35621,city,Arlington
35621,stadium,Parc_des_Princes
35621,season,2012
35621,manager,Mayan_Tautenhahn
35622,name,Ryoichi_Ilan
35622,surname,Togni
35622,birthyear,1992
35622,birthplace,Vienna
35622,position,Midfield
35622,team,FC_Spartak_Moscow
35622,city,Rio_de_Janeiro
35622,stadium,Stadio_Olimpico
35622,season,2012
35622,manager,Olavi_Gurd
35623,name,Gang_Vivekananda
35623,surname,Hofstetter
35623,birthyear,1983
35623,birthplace,Mobile
35623,position,Midfield
35623,team,ACF_Fiorentina
35623,city,Hamburg
35623,stadium,King_Power_Stadium
35623,season,2013
35623,manager,Suranjan_Sakurai
35624,name,Yadran_Mechthild
35624,surname,Rayne
35624,birthyear,1983
35624,birthplace,South
35624,position,Defender
35624,team,ACF_Fiorentina
35624,city,Hamburg
35624,stadium,King_Power_Stadium
35624,season,2014
35624,manager,Aiqun_Levergood
35625,name,Theordore_Zhaoqian
35625,surname,Devroye
35625,birthyear,1991
35625,birthplace,Lexington
35625,position,Defender
35625,team,The_New_Saints_F.C.
35625,city,Arlington
35625,stadium,Parc_des_Princes
35625,season,2012
35625,manager,Mayan_Tautenhahn
35626,name,Thodoros_PeiZong
35626,surname,Balfanz
35626,birthyear,1983
35626,birthplace,Indianapolis
35626,position,Forward
35626,team,FC_Midtjylland
35626,city,Houston
35626,stadium,Stade_Louis_II
35626,season,2011
35626,manager,Nabih_Rios
35627,name,Rohan_Sander
35627,surname,Rezende
35627,birthyear,1995
35627,birthplace,Providenciales
35627,position,Midfield
35627,team,Royal_Antwerp_F.C.
35627,city,London
35627,stadium,Santiago_Bernabeu_Stadium
35627,season,2011
35627,manager,Rashi_Papadourakis
35628,name,Rudie_Subbu
35628,surname,Hermanns
35628,birthyear,1992
35628,birthplace,Sao
35628,position,Midfield
35628,team,Juventus
35628,city,Salvador
35628,stadium,BMO_Field
35628,season,2015
35628,manager,Sigenobu_Bodagala
35629,name,Mejar_Congxiao
35629,surname,Farrag
35629,birthyear,1994
35629,birthplace,Sao
35629,position,Midfield
35629,team,Borussia_Monchengladbach
35629,city,Hamburg
35629,stadium,Estadio_da_Luz
35629,season,2012
35629,manager,Jeremy_Cantu
35630,name,Jim_Jaak
35630,surname,Tchernykh
35630,birthyear,1990
35630,birthplace,Toulouse
35630,position,Midfield
35630,team,Wolverhampton_Wanderers_Football_Club
35630,city,Dortmund
35630,stadium,Stadio_San_Paolo
35630,season,2013
35630,manager,Sigenobu_Bodagala
35631,name,Brad_Zhaofang
35631,surname,Dighe
35631,birthyear,1977
35631,birthplace,Frankfurt
35631,position,Defender
35631,team,A.C._Perugia_Calcio
35631,city,Solna
35631,stadium,Donbass_Arena
35631,season,2013
35631,manager,Atsufumi_Comparetto
35632,name,Corentin_Luping
35632,surname,Gevinti
35632,birthyear,1979
35632,birthplace,Amarillo
35632,position,Forward
35632,team,ACF_Fiorentina
35632,city,Hamburg
35632,stadium,King_Power_Stadium
35632,season,2014
35632,manager,Aiqun_Levergood
35633,name,Chase_Jed
35633,surname,Pascual
35633,birthyear,1984
35633,birthplace,Caracas
35633,position,Midfield
35633,team,Wolverhampton_Wanderers_Football_Club
35633,city,Dortmund
35633,stadium,Stadio_San_Paolo
35633,season,2013
35633,manager,Sigenobu_Bodagala
35634,name,Judy_Brant
35634,surname,Prenel
35634,birthyear,1978
35634,birthplace,Worcester
35634,position,Midfield
35634,team,Juventus
35634,city,Salvador
35634,stadium,BMO_Field
35634,season,2015
35634,manager,Sigenobu_Bodagala
35635,name,Theordore_Zhaoqian
35635,surname,Devroye
35635,birthyear,1991
35635,birthplace,Lexington
35635,position,Defender
35635,team,FC_Spartak_Moscow
35635,city,Istanbul
35635,stadium,Jan_Breydel_Stadium
35635,season,2012
35635,manager,Olavi_Gurd
35636,name,Eleftherios_Maxwell
35636,surname,Bollman
35636,birthyear,1986
35636,birthplace,Brussels
35636,position,Defender
35636,team,Valencia_CF
35636,city,Montevideo
35636,stadium,Constant_Vanden_Stock_Stadium
35636,season,2011
35636,manager,Vagan_Smallwood
35637,name,Lode_Anamaria
35637,surname,Ruocco
35637,birthyear,1980
35637,birthplace,Fresno
35637,position,Midfield
35637,team,A.C._Perugia_Calcio
35637,city,Solna
35637,stadium,Donbass_Arena
35637,season,2013
35637,manager,Atsufumi_Comparetto
35638,name,Bhuwan_Percy
35638,surname,Bouabdallah
35638,birthyear,1984
35638,birthplace,Guangzhou
35638,position,Forward
35638,team,VfL_Wolfsburg
35638,city,Solna
35638,stadium,Allianz_Arena_Olympic_Stadium_Munich
35638,season,2011
35638,manager,Atsufumi_Comparetto
35639,name,Martii_Mischa
35639,surname,Matyska
35639,birthyear,1978
35639,birthplace,Pasco
35639,position,Midfield
35639,team,S.C._Braga
35639,city,Gelsenkirchen
35639,stadium,Sporting_Park
35639,season,2014
35639,manager,Bernando_Jesus
35640,name,Seungwang_Haym
35640,surname,Scanlon
35640,birthyear,1984
35640,birthplace,Munich
35640,position,Defender
35640,team,P.a.o.k_Fc
35640,city,Brasilia
35640,stadium,King_Power_Stadium
35640,season,2012
35640,manager,Sreenivas_Wohr
35641,name,Giuliano_Nobuhiko
35641,surname,Roeseler
35641,birthyear,1994
35641,birthplace,St
35641,position,Forward
35641,team,P.a.o.k_Fc
35641,city,Brasilia
35641,stadium,King_Power_Stadium
35641,season,2012
35641,manager,Kazuhiko_Claybrook
35642,name,Sarangan_Sreerama
35642,surname,Borgelt
35642,birthyear,1994
35642,birthplace,Baltimore
35642,position,Midfield
35642,team,Valencia_CF
35642,city,Montevideo
35642,stadium,Constant_Vanden_Stock_Stadium
35642,season,2011
35642,manager,Veit_Luks
35643,name,Cherri_Toshiaki
35643,surname,Musselman
35643,birthyear,1984
35643,birthplace,Valdosta
35643,position,Midfield
35643,team,ACF_Fiorentina
35643,city,Hamburg
35643,stadium,King_Power_Stadium
35643,season,2014
35643,manager,Aiqun_Levergood
35644,name,Seungwang_Haym
35644,surname,Scanlon
35644,birthyear,1984
35644,birthplace,Munich
35644,position,Midfield
35644,team,Boavista_F.C.
35644,city,Naples
35644,stadium,Veltins-Arena
35644,season,2013
35644,manager,Srikanth_Chimia
35645,name,Asis_Sinisa
35645,surname,Hennebert
35645,birthyear,1986
35645,birthplace,Elko
35645,position,Midfield
35645,team,Juventus
35645,city,Salvador
35645,stadium,BMO_Field
35645,season,2010
35645,manager,Masum_Kasprzak
35646,name,Theordore_Zhaoqian
35646,surname,Devroye
35646,birthyear,1991
35646,birthplace,Lexington
35646,position,Defender
35646,team,The_New_Saints_F.C.
35646,city,Arlington
35646,stadium,Parc_des_Princes
35646,season,2012
35646,manager,Mayan_Tautenhahn
35647,name,Osmar_Norton
35647,surname,Gove
35647,birthyear,1975
35647,birthplace,Paris
35647,position,Defender
35647,team,Wolverhampton_Wanderers_Football_Club
35647,city,Glasgow
35647,stadium,Emirates_Stadium
35647,season,2013
35647,manager,Sigenobu_Bodagala
35648,name,Tayloe_Erven
35648,surname,Gewali
35648,birthyear,1980
35648,birthplace,Dakar
35648,position,Defender
35648,team,Seattle_Sounders
35648,city,Dortmund
35648,stadium,Stadio_San_Paolo
35648,season,2013
35648,manager,Nabih_Rios
35649,name,Petru_Bapiraju
35649,surname,Harbison
35649,birthyear,1984
35649,birthplace,Lome
35649,position,Defender
35649,team,Club_Atletico_Velez_Sarsfield
35649,city,Athens
35649,stadium,Stadio_Artemio_Franchi
35649,season,2014
35649,manager,Srikanth_Chimia
35650,name,Otthein_Naftaly
35650,surname,Hogan
35650,birthyear,1976
35650,birthplace,Salvador
35650,position,Midfield
35650,team,FC_Dinamo_Bucuresti
35650,city,Hamburg
35650,stadium,Amsterdam_Arena
35650,season,2013
35650,manager,Mattan_Edelhoff
35651,name,Petko_Maogang
35651,surname,Usha
35651,birthyear,1986
35651,birthplace,Nice
35651,position,Defender
