,f_name,l_name,gender,area_code,phone,city,state,zip,marital_status,has_child,salary,rate,single_exemp,married_exemp,child_exemp
138755,Yasushi,Vieweg,M,907,226-6871,TANANA,AK,99777,M,N,20000,0.0,0,0,0
138756,Liviu,Lagnier,F,262,251-9960,TWO RIVERS,WI,54241,S,Y,80000,5.836415,700,0,400
138757,Yoshimitsu,Dean,F,302,441-6057,FELTON,DE,19943,S,Y,75000,5.95,110,0,110
138758,Sariel,Maleki,F,406,278-4316,LEDGER,MT,59456,M,Y,40000,6.9,0,3800,1900
138759,Zenping,Atluri,F,787,839-5867,SAN JUAN,PR,939,S,Y,15000,0.0,0,0,0
138760,Mircea,Papachristidis,M,907,778-5537,NENANA,AK,99760,M,Y,70000,0.0,0,0,0
138761,Rudi,Nemeth,F,605,415-1759,WILLOW LAKE,SD,57278,S,Y,95000,0.0,0,0,0
138762,Shivi,Tomic,F,435,146-3814,LEWISTON,UT,84320,M,N,10000,7.0,0,4950,0
138763,Ambrose,Subramaniyam,M,224,835-2225,ROCKFORD,IL,61104,M,Y,15000,3.0,0,4000,2000
138764,Yuzhong,Paijmans,M,231,272-4662,SAND CREEK,MI,49279,S,Y,50000,3.9,3100,0,3100
138765,Fangzhen,Daykin,M,702,473-4397,STATELINE,NV,89449,S,N,50000,0.0,0,0,0
138766,Vishwa,Lehtovaara,F,434,374-1038,LIGNUM,VA,22726,M,Y,95000,5.75,0,1800,900
138767,Stefania,Comparetto,M,908,248-5239,AUDUBON,NJ,8106,S,Y,65000,2.1096876,1000,0,1500
138768,Minsoo,Welinder,M,319,710-2174,OKOBOJI,IA,51355,M,Y,70000,8.98,0,80,40
138769,Lubor,Nerima,M,787,519-7524,TOA ALTA,PR,954,S,Y,25000,0.0,0,0,0
138770,Serafin,Boeri,M,262,613-5427,MILWAUKEE,WI,53228,M,Y,60000,5.488912,0,1400,400
138771,Fran,Kumano,F,310,667-1772,SUN VALLEY,CA,91353,M,N,70000,9.3,0,174,0
138772,Konstantin,Dewez,F,202,692-5644,WASHINGTON,DC,20060,M,N,5000,4.5,0,2740,0
138773,Tatsuo,Birrer,F,501,196-3832,FORT SMITH,AR,72918,M,N,40000,7.0,0,40,0
138774,Joaquim,Szyerski,M,620,127-1384,HAYS,KS,67601,S,Y,30000,6.45,2250,0,2250
138775,Radek,Herget,M,414,178-1969,PARDEEVILLE,WI,53954,S,Y,60000,5.488912,700,0,400
138776,Lea,Kans,F,614,973-4874,FINDLAY,OH,45839,M,Y,10000,0.8779744,0,2600,1300
138777,Samuli,Malita,M,440,548-2521,WINDHAM,OH,44288,M,Y,10000,0.8779744,0,2600,1300
138778,Gul,Hameroff,F,406,589-2067,CIRCLE,MT,59215,S,N,35000,6.9,1900,0,0
138779,Angotti,Dao,M,360,789-9019,EDMONDS,WA,98026,M,N,60000,0.0,0,0,0
138780,Maja,Ries,F,260,695-6304,FOWLERTON,IN,46930,M,Y,10000,3.4,0,2000,1000
138781,Bart,Sabadini,M,203,777-8257,MILFORD,CT,6460,M,Y,80000,5.0,0,24500,0
138782,Shoaib,Halevi,F,585,232-7842,JAMAICA,NY,11424,S,N,40000,4.1853657,0,0,0
138783,Henner,Kemmerer,F,207,134-8065,AUGUSTA,ME,4332,S,N,5000,2.2135036,2850,0,0
138784,Chaouki,Vidya,F,202,648-8268,WASHINGTON,DC,20314,S,Y,50000,9.0,1370,0,1370
138785,Ignatios,Siochi,M,907,967-5558,SAND POINT,AK,99661,M,Y,85000,0.0,0,0,0
138786,Corentin,Korelc,F,580,875-1239,OKLAHOMA CITY,OK,73107,S,N,75000,6.25,1000,0,0
138787,Nevana,Scholler,M,262,191-6593,HOLLANDALE,WI,53544,S,N,15000,4.707031,700,0,0
138788,Manish,Casotto,F,256,418-4690,JEMISON,AL,35085,M,Y,55000,5.0,0,3000,300
138789,Jagesh,Pagello,M,308,689-8133,MEMPHIS,NE,68042,S,Y,70000,6.84,103,0,103
138790,Wolf,Kading,F,567,440-2220,CINCINNATI,OH,45213,S,Y,85000,3.36759,1300,0,1300
138791,Donna,Tomek,M,704,593-9970,POPE ARMY AIRFIELD,NC,28308,S,N,90000,7.6206293,3300,0,0
138792,Abilio,Heeffer,M,850,274-1068,MILTON,FL,32571,M,N,20000,0.0,0,0,0
138793,Tamra,Cooke,F,787,596-6839,CAROLINA,PR,982,M,Y,15000,0.0,0,0,0
138794,Samul,Barroso,F,304,996-8962,HEATERS,WV,26627,M,N,75000,6.5,0,4000,0
138795,Ronald,Pekkanen,F,907,117-3938,ANCHORAGE,AK,99520,S,N,35000,0.0,0,0,0
138796,Harwood,Multari,F,480,469-2500,LUKEVILLE,AZ,85341,S,Y,90000,4.11,2100,0,2300
138797,Lasse,Couchot,M,702,226-2830,LAS VEGAS,NV,89140,M,Y,20000,0.0,0,0,0
138798,Matthai,Behr,M,802,509-9454,WINOOSKI,VT,5404,S,Y,20000,3.6,3300,0,3300
138799,Behzad,Bass,F,914,127-1663,NIAGARA FALLS,NY,14305,S,N,25000,4.0984755,0,0,0
138800,Terresa,Arruda,M,910,443-4954,RIDGEWAY,NC,27570,S,Y,85000,7.515734,3300,0,3300
138801,Messaoud,Peckham,M,267,965-4592,BRAVE,PA,15316,S,N,90000,3.07,0,0,0
138802,Surath,Feller,M,262,590-2712,CORNUCOPIA,WI,54827,S,Y,40000,5.1414094,700,0,400
138803,Naoaki,Grable,M,225,652-3874,YOUNGSVILLE,LA,70592,S,Y,40000,6.0,4500,0,1000
138804,Rudie,Kottmann,M,308,860-6001,OMAHA,NE,68179,S,N,70000,6.84,103,0,0
138805,Ayman,Ries,M,970,789-5601,KITTREDGE,CO,80457,M,N,30000,4.63,0,0,0
138806,Dines,Griffioen,F,520,974-7020,MARICOPA,AZ,85239,M,N,35000,3.2575,0,4200,0
138807,Predrag,Putzolu,M,337,912-8586,NEW ORLEANS,LA,70146,M,Y,40000,6.0,0,9000,1000
138808,Walt,Mezzalama,M,508,733-1933,SAVOY,MA,1256,M,Y,25000,5.3,0,7150,1000
138809,Rinat,Backer,F,830,316-9264,JEWETT,TX,75846,M,Y,70000,0.0,0,0,0
138810,Daniele,Brownrigg,M,505,808-5944,ALBUQUERQUE,NM,87181,S,Y,40000,5.3,3300,0,3300
138811,Oris,Heinle,M,304,892-3169,SHIRLEY,WV,26434,M,N,5000,3.0,0,4000,0
138812,Jinjoo,Scalabrin,M,234,126-8446,TOLEDO,OH,43654,M,Y,35000,1.7078462,0,2600,1300
138813,Nectaria,Roytenberg,F,505,335-5551,ALBUQUERQUE,NM,87197,M,Y,10000,3.2428572,0,6600,3300
138814,Sharad,Khatib,M,203,166-9676,VOLUNTOWN,CT,6384,M,Y,55000,5.0,0,24500,0
138815,Wenci,Raviv,F,843,105-6731,MYRTLE BEACH,SC,29575,M,Y,70000,7.0,0,6600,3300
138816,Eduardo,Domenig,F,317,824-8875,LEAVENWORTH,IN,47137,M,N,30000,3.4,0,2000,0
138817,Levent,Bidwell,F,320,137-9533,MINNEAPOLIS,MN,55409,M,Y,95000,7.85,0,6600,3300
138818,Juyoung,Rommel,M,505,872-9496,TAOS,NM,87571,M,Y,85000,5.3,0,6600,3300
138819,Phipps,Haugan,F,509,462-5158,REDONDO,WA,98054,S,N,100000,0.0,0,0,0
138820,Attilio,Cochrane,M,815,255-9924,BERWYN,IL,60402,S,Y,45000,3.0,2000,0,2000
138821,Carin,Macias,M,339,853-5828,WALTHAM,MA,2453,M,N,70000,5.3,0,7150,0
138822,Rinat,Shackell,F,304,425-4963,PRINCE,WV,25907,M,Y,20000,3.7,0,4000,2000
138823,Libby,Smotrovs,M,205,130-1332,SAINT STEPHENS,AL,36569,M,N,60000,5.0,0,3000,0
138824,Rachad,Ahanger,F,608,983-4300,MONTREAL,WI,54550,M,Y,10000,4.620155,0,1400,400
138825,Qingyuam,Bereiter,M,203,911-5951,WAUREGAN,CT,6387,M,N,20000,5.0,0,24500,0
138826,Mai,Scardovelli,M,218,204-5979,BEMIDJI,MN,56619,S,Y,65000,7.724066,3300,0,3300
138827,Aristid,Woest,F,802,160-5909,ISLAND POND,VT,5846,M,N,40000,3.800944,0,6600,0
138828,Kazunori,Strcalov,F,402,670-6138,DWIGHT,NE,68635,S,N,45000,6.84,103,0,0
138829,Yasmina,Pils,M,864,996-4312,LITTLE MOUNTAIN,SC,29075,S,Y,70000,7.0,3300,0,3300
138830,Shigeichiro,Harbane,M,870,847-1255,WILTON,AR,71865,S,Y,5000,1.3826939,20,0,20
138831,Giridharan,Blok,M,435,437-1604,HURRICANE,UT,84737,S,Y,5000,7.0,2475,0,2475
138832,Goncalo,Brenner,F,307,114-1976,WOLF,WY,82844,M,N,20000,0.0,0,0,0
138833,Carsten,Wessel,F,757,662-5950,STATE FARM,VA,23160,S,Y,60000,5.75,900,0,900
138834,Nadir,Yasumatsu,M,304,599-6566,BROHARD,WV,26138,S,Y,65000,6.5,2000,0,2000
138835,Hung,Auinger,F,334,136-1825,ESTILLFORK,AL,35745,M,Y,20000,5.0,0,3000,300
138836,Xiaobo,Kurino,F,302,131-4271,LINCOLN,DE,19960,M,N,95000,5.95,0,220,0
138837,Sherwood,Barbanera,M,785,255-8031,CORNING,KS,66417,S,Y,75000,6.45,2250,0,2250
138838,Sylvie,Harloff,M,712,534-3293,GUERNSEY,IA,52221,M,N,25000,4.0235424,0,80,0
138839,Vladan,Kornhauser,M,616,269-2534,ANCHORVILLE,MI,48004,M,N,35000,3.9,0,6200,0
138840,Kwang,Morrill,M,616,463-8971,GLADWIN,MI,48624,M,N,5000,3.9,0,6200,0
138841,Hiyan,Barraquand,F,859,825-2529,CECILIA,KY,42724,S,Y,70000,5.7222223,20,0,20
138842,Jack,Nadas,M,313,553-1611,LAKEVILLE,MI,48366,M,Y,50000,3.9,0,6200,3100
138843,Kristy,Geibel,F,860,212-5331,QUAKER HILL,CT,6375,M,Y,100000,5.0,0,24500,0
138844,Kenichiro,Etzion,F,207,275-6544,BROWNFIELD,ME,4010,M,Y,55000,8.5,0,5700,2850
138845,Rosziati,Marwedel,M,419,979-6779,CINCINNATI,OH,45228,S,Y,65000,2.7036924,1300,0,1300
138846,Candida,Schreckenghost,M,907,386-8727,ANCHORAGE,AK,99507,M,Y,85000,0.0,0,0,0
138847,Vassili,Strohmeir,M,502,338-7860,ALPHA,KY,42603,S,Y,10000,2.3888888,20,0,20
138848,Jianhua,Waern,M,405,925-4952,TULSA,OK,74155,S,Y,40000,6.25,1000,0,1000
138849,Chandrasekhar,Holsheimer,F,763,960-2393,MORRIS,MN,56267,S,N,95000,7.85,3300,0,0
138850,Gheith,McCaskey,F,423,214-9583,NASHVILLE,TN,37228,S,N,65000,0.0,0,0,0
138851,Clara,Oestreicher,F,571,475-9434,HERNDON,VA,20170,M,N,55000,5.75,0,1800,0
138852,Swamy,Smallwood,M,541,904-5274,ENTERPRISE,OR,97828,S,N,100000,9.0,159,0,0
138853,Nicklas,Asser,F,304,812-3106,BOMONT,WV,25030,S,Y,60000,6.5,2000,0,2000
138854,Michelangelo,Stefanini,F,262,487-6536,FAIRWATER,WI,53931,S,Y,5000,4.6,700,0,400
138855,Ghasem,Holloway,M,802,253-3089,ESSEX,VT,5451,M,Y,90000,4.7957172,0,6600,3300
138856,Xianfeng,Cai,M,769,706-4303,PICKENS,MS,39146,S,Y,95000,5.0,6000,0,1500
138857,Inien,Lugannani,F,505,139-5690,FAYWOOD,NM,88034,M,Y,65000,5.3,0,6600,3300
138858,Mysore,Doo,F,803,900-1880,COLUMBIA,SC,29204,S,Y,35000,7.0,3300,0,3300
138859,Mel,Mikus,M,785,750-1965,EDWARDSVILLE,KS,66113,M,Y,90000,6.45,0,4500,2250
138860,Shyamsundar,Rosin,M,402,237-7589,CRAIG,NE,68019,S,Y,35000,6.84,103,0,103
138861,Yuejun,Srimani,F,989,850-6031,KINCHELOE,MI,49786,M,N,35000,3.9,0,6200,0
138862,Raja,Spauster,M,501,520-9349,SEARCY,AR,72143,S,N,80000,7.0,20,0,0
138863,Yoshimoto,Kabat,M,304,220-2764,PINEY VIEW,WV,25906,S,Y,50000,5.8,2000,0,2000
138864,Sarangan,Denos,F,203,985-5673,EAST GRANBY,CT,6026,S,N,70000,5.0,12750,0,0
138865,Marwan,Forier,M,401,650-4485,ROCKVILLE,RI,2873,M,N,45000,0.0,0,0,0
138866,Akichika,Marzurkiewicz,F,435,766-2173,OGDEN,UT,84244,M,Y,5000,7.0,0,4950,2475
138867,Kishor,Bateman,F,870,744-1396,WASHINGTON,AR,71862,S,Y,100000,7.0,20,0,20
138868,Britta,Punnen,F,814,239-9865,MOOSIC,PA,18507,S,N,45000,3.07,0,0,0
138869,Luigia,Roantree,F,702,341-2177,SCHURZ,NV,89427,S,Y,30000,0.0,0,0,0
138870,Maroin,Groenemans,F,304,489-9936,CHARLESTON,WV,25315,M,Y,100000,6.5,0,4000,2000
138871,Yahui,Ciesielski,F,351,947-1556,FALL RIVER,MA,2723,S,N,5000,5.3,3575,0,0
138872,Grigorii,Gecsel,M,305,496-4753,TAMPA,FL,33609,S,N,40000,0.0,0,0,0
138873,Sheilah,Farinas,F,701,949-6642,HUNTER,ND,58048,M,N,40000,2.2194002,0,6600,0
138874,Chuzo,Marsiglia,F,504,397-4353,LACOMBE,LA,70445,M,Y,50000,6.0,0,9000,1000
138875,Taewoong,Lapidot,F,702,441-1561,NORTH LAS VEGAS,NV,89086,S,Y,35000,0.0,0,0,0
138876,Tilmann,Isman,F,701,324-2466,LANKIN,ND,58250,M,N,65000,2.5092063,0,6600,0
138877,Rochel,Handreke,M,307,872-4273,DIAMONDVILLE,WY,83116,M,N,35000,0.0,0,0,0
138878,Ebru,Shimshoni,M,970,959-9254,SLATER,CO,81653,S,Y,5000,4.63,0,0,0
138879,Lidia,Msuda,M,432,477-7381,DALLAS,TX,75381,M,Y,65000,0.0,0,0,0
138880,Shuanghua,Pethe,M,316,205-2912,ALDEN,KS,67512,M,Y,20000,4.483333,0,4500,2250
138881,Kongshi,Lupton,F,339,844-4376,HANSON,MA,2341,S,N,40000,5.3,3575,0,0
138882,Lech,Spehner,F,580,212-8215,WANETTE,OK,74878,S,N,5000,3.0555556,1000,0,0
138883,Carron,Acevedo,F,401,623-3742,WAKEFIELD,RI,2879,M,N,5000,0.0,0,0,0
138884,Sumitaka,Metallidou,M,260,150-1026,DANVILLE,IN,46122,S,N,65000,3.4,1000,0,0
138885,Youlin,Yamashita,M,832,973-9039,AUSTIN,TX,78702,M,Y,5000,0.0,0,0,0
138886,Nava,Zingoni,F,505,991-4859,ALBUQUERQUE,NM,87195,S,N,35000,5.3,3300,0,0
138887,Sugwoo,Ghalwash,M,808,275-1108,HONOLULU,HI,96840,M,Y,10000,2.8421054,0,2080,1040
138888,Jianchen,Nedjah,F,240,534-4040,ABERDEEN,MD,21001,S,Y,90000,4.75,2400,0,2400
138889,Chuck,Chikalov,M,605,397-9306,SAINT LAWRENCE,SD,57373,S,N,95000,0.0,0,0,0
138890,Wagish,Dahn,F,405,132-3057,WASHITA,OK,73094,M,Y,60000,6.25,0,2000,1000
138891,Burke,Schmitt,F,404,847-8902,CAMILLA,GA,31730,M,N,50000,6.0,0,5400,0
138892,Major,Lismont,M,515,676-8246,NEW HAMPTON,IA,50659,S,N,95000,8.98,40,0,0
138893,Xianjing,Riesenhuber,M,860,506-1219,OAKDALE,CT,6370,S,N,95000,5.0,12750,0,0
138894,Joford,Ogata,F,479,107-2540,DECATUR,AR,72722,M,Y,85000,7.0,0,40,20
138895,Birger,Rovere,M,605,716-2399,BRIDGEWATER,SD,57319,M,Y,45000,0.0,0,0,0
138896,Ramkrishna,Joeris,M,510,211-3891,FOREST FALLS,CA,92339,S,N,50000,9.3,87,0,0
138897,Ashraf,Hancox,F,803,794-2466,LUGOFF,SC,29078,M,Y,55000,7.0,0,6600,3300
138898,Guangming,Zongker,M,484,291-9123,RUSHLAND,PA,18956,S,N,80000,3.07,0,0,0
138899,Raimar,Nevatia,M,802,250-7376,MIDDLETOWN SPRINGS,VT,5757,S,Y,10000,3.6,3300,0,3300
138900,Uzi,Templeman,M,208,875-7861,FRANKLIN,ID,83237,M,N,40000,7.8,0,6600,0
138901,Avikam,Daws,F,703,958-4481,CROZIER,VA,23039,S,N,15000,5.214286,900,0,0
138902,Sei'ichi,Anker,F,580,530-7711,COLLINSVILLE,OK,74021,M,N,60000,6.25,0,2000,0
138903,Shekar,Marzullo,F,619,276-4835,FALLBROOK,CA,92088,S,Y,75000,9.3,87,0,272
138904,Milos,Busillo,M,417,725-4038,BUCYRUS,MO,65444,S,Y,55000,6.0,2100,0,1200
138905,Ralf,Bouquet,M,801,653-4572,SALEM,UT,84653,S,N,85000,7.0,2475,0,0
138906,Taegyun,Busenberg,F,720,545-5914,MATHESON,CO,80830,S,Y,75000,4.63,0,0,0
138907,Supriyo,Luchi,F,202,453-2397,WASHINGTON,DC,20068,S,Y,85000,9.0,1370,0,1370
138908,Gowri,Marandjian,F,970,831-9175,AULT,CO,80610,M,Y,80000,4.63,0,0,0
138909,Alexius,Mottet,F,304,464-3606,MORGANTOWN,WV,26505,S,Y,85000,6.5,2000,0,2000
138910,Nava,Murai,F,267,690-2192,CHEST SPRINGS,PA,16624,M,N,85000,3.07,0,0,0
138911,Pavlin,Buchholz,M,913,984-6383,ALMENA,KS,67622,S,Y,20000,4.483333,2250,0,2250
138912,Dinah,Chartres,M,302,521-3548,WILMINGTON,DE,19801,S,N,95000,5.95,110,0,0
138913,Canice,Isern,M,402,678-1462,SOUTH SIOUX CITY,NE,68776,S,Y,85000,6.84,103,0,103
138914,Keun,Dongen,M,262,313-4496,ROSHOLT,WI,54473,M,N,65000,5.575788,0,1400,0
138915,Yngve,Hitchens,F,803,541-7310,EASLEY,SC,29641,M,Y,40000,7.0,0,6600,3300
138916,Sava,Press,M,610,644-5921,PENRYN,PA,17564,M,Y,75000,3.07,0,0,0
138917,Shmuel,Abdennadher,F,231,866-7573,EMMETT,MI,48022,S,Y,30000,3.9,3100,0,3100
138918,Zhongwei,Onuegbe,M,401,540-3740,LITTLE COMPTON,RI,2837,S,Y,70000,0.0,0,0,0
138919,Tanguy,Massonet,M,808,485-7421,PAPAIKOU,HI,96781,S,N,40000,8.25,1040,0,0
138920,Rephael,Wika,F,503,189-5273,AUMSVILLE,OR,97325,M,Y,35000,9.0,0,318,159
138921,Kerstin,Willamowski,F,702,633-5043,LAS VEGAS,NV,89131,M,N,65000,0.0,0,0,0
138922,Silviu,Koiso,F,208,573-1403,PIERCE,ID,83546,M,Y,80000,7.8,0,6600,3300
138923,Erina,Ehrhard,M,518,840-6901,ATHENS,NY,12015,M,Y,25000,4.0984755,0,0,1000
138924,Niki,Jespers,M,501,677-6240,BARLING,AR,72923,M,N,15000,3.773037,0,40,0
138925,Uldis,Cavalloro,F,754,239-8843,MICANOPY,FL,32667,S,N,35000,0.0,0,0,0
138926,Jongsuk,Jording,M,201,267-8947,SWEDESBORO,NJ,8085,S,Y,15000,1.4,1000,0,1500
138927,Sanko,Day,F,307,745-2024,RIVERTON,WY,82501,M,Y,95000,0.0,0,0,0
138928,Masatsugu,Bahsoun,M,318,945-9014,RUSTON,LA,71273,M,Y,35000,6.0,0,9000,1000
138929,Takeomi,Sanger,F,251,431-5442,URIAH,AL,36480,S,N,15000,5.0,1500,0,0
138930,Leone,Whiteman,M,740,973-9023,NORTH OLMSTED,OH,44070,S,N,90000,3.533564,1300,0,0
138931,Carme,Rispoli,F,907,799-6519,WARD COVE,AK,99928,S,Y,55000,0.0,0,0,0
138932,Mohan,Raju,F,208,773-6562,WINCHESTER,ID,83555,S,N,80000,7.8,3300,0,0
138933,Prabhakar,Brazile,M,859,744-2681,BEAR BRANCH,KY,41714,M,N,80000,6.0,0,40,0
138934,Ronaldo,Zambonelli,M,717,615-9906,MANNS CHOICE,PA,15550,M,Y,15000,3.07,0,0,0
138935,Yashishi,Ashraf,F,701,880-8961,MUNICH,ND,58352,M,N,5000,2.1,0,6600,0
138936,Shuo,Bekesi,M,406,421-8876,GLASGOW,MT,59230,S,Y,35000,6.9,1900,0,1900
138937,Steffen,Broscius,F,319,399-5806,CLINTON,IA,52734,M,N,30000,4.795432,0,80,0
138938,Lorin,Khedr,F,337,148-8702,SHREVEPORT,LA,71150,M,Y,95000,6.0,0,9000,1000
138939,Hiro,Doster,F,541,109-4570,LAKE OSWEGO,OR,97035,S,N,30000,9.0,159,0,0
138940,Raif,Cannan,M,304,593-4172,RIO,WV,26755,S,N,15000,3.35,2000,0,0
138941,Kimihiro,Singleton,M,505,111-2277,TIERRA AMARILLA,NM,87575,M,Y,80000,5.3,0,6600,3300
138942,Taylor,Musin,F,909,718-3650,ENCINO,CA,91426,M,Y,55000,9.3,0,174,272
138943,Haresh,Hopcroft,F,501,663-9229,SULPHUR SPRINGS,AR,72768,S,N,55000,7.0,20,0,0
138944,Hanhong,Cosar,F,302,601-7825,MILTON,DE,19968,M,Y,55000,5.609091,0,220,110
138945,Shilpa,Vorobyov,F,505,695-7496,LINDRITH,NM,87029,M,Y,70000,5.3,0,6600,3300
138946,Chyuan,Bra,M,208,952-1061,ASHTON,ID,83420,M,N,45000,7.8,0,6600,0
138947,Toshiki,Verbauwhede,F,406,788-9637,FORT HARRISON,MT,59636,S,N,5000,2.3732758,1900,0,0
138948,Chaitanya,Yokomizo,M,909,591-4498,SUNNYVALE,CA,94086,S,Y,10000,1.869,87,0,272
138949,Augustus,Paritong,F,316,905-8376,WICHITA,KS,67202,S,Y,35000,6.45,2250,0,2250
138950,Forrest,Bebjak,M,336,542-9785,BLOUNTS CREEK,NC,27814,M,N,20000,6.1520977,0,6600,0
138951,Zheru,Vinze,M,580,319-2416,ATWOOD,OK,74827,S,Y,70000,6.25,1000,0,1000
138952,Jonathan,Dupuy,F,406,313-8861,COLUMBIA FALLS,MT,59912,S,N,25000,6.9,1900,0,0
138953,Dershung,MacGinnes,M,207,612-2482,SWANS ISLAND,ME,4685,M,N,80000,8.5,0,5700,0
138954,Xing,Polupanov,M,218,369-9352,WATERVILLE,MN,56096,S,Y,5000,5.35,3300,0,3300
138955,Zhaohui,Lieblein,F,765,852-9509,MEDARYVILLE,IN,47957,M,N,95000,3.4,0,2000,0
138956,Susan,Sinthupinyo,F,505,230-8208,LINDRITH,NM,87029,S,Y,20000,5.3,3300,0,3300
138957,Iasson,Kuemmerle,F,501,953-4566,PARAGOULD,AR,72450,S,N,90000,7.0,20,0,0
138958,Wafi,Govers,M,308,632-2552,ELLSWORTH,NE,69340,M,N,95000,6.84,0,206,0
138959,Chaim,Loffredo,M,302,999-9119,NASSAU,DE,19969,S,Y,70000,5.95,110,0,110
138960,Naixun,Episkopou,M,406,804-7420,BLOOMFIELD,MT,59315,S,Y,20000,6.9,1900,0,1900
138961,Jieyu,Granvilliers,M,270,359-4724,KNIFLEY,KY,42753,S,Y,10000,2.3888888,20,0,20
138962,Jooseok,Legleitner,F,907,185-6539,ALLAKAKET,AK,99720,S,Y,60000,0.0,0,0,0
138963,Peeter,Speirs,F,915,737-8629,COYANOSA,TX,79730,S,N,50000,0.0,0,0,0
138964,Juri,Kessler,M,207,238-1370,HANCOCK,ME,4640,M,N,25000,8.5,0,5700,0
138965,Chikara,Maijers,M,304,170-4637,CHARLESTON,WV,25375,M,Y,100000,6.5,0,4000,2000
138966,Heejo,Guting,M,603,719-7507,TILTON,NH,3299,M,N,95000,0.0,0,0,0
138967,Hanho,Scallan,F,401,836-4209,SMITHFIELD,RI,2917,M,Y,80000,0.0,0,0,0
138968,Franis,Dubernard,F,478,275-4950,DAHLONEGA,GA,30533,M,Y,65000,6.0,0,5400,3000
138969,Soong,Ennals,M,612,494-5138,COMSTOCK,MN,56525,M,N,5000,5.35,0,6600,0
138970,Jarek,Grau,F,205,364-1627,DEATSVILLE,AL,36022,S,Y,90000,5.0,1500,0,300
138971,Ammar,Denti,F,601,456-6463,WATER VALLEY,MS,38965,S,Y,80000,5.0,6000,0,1500
138972,Chuanyi,Herder,F,843,216-2921,BLENHEIM,SC,29516,S,Y,5000,3.563716,3300,0,3300
138973,Youngbae,Dinesh,M,304,853-7605,COLLIERS,WV,26035,S,N,25000,4.05,2000,0,0
138974,Keven,Dulay,F,785,173-9999,ELSMORE,KS,66732,S,N,95000,6.45,2250,0,0
138975,Photios,Ceccarelli,M,225,304-8665,EVERGREEN,LA,71333,S,Y,10000,2.0,4500,0,1000
138976,Kalique,Pocholle,M,843,319-4311,TOWNVILLE,SC,29689,M,N,5000,3.563716,0,6600,0
138977,Agatha,Lortz,M,610,264-4817,PITTSBURGH,PA,15279,M,N,30000,3.07,0,0,0
138978,Sonoko,Ariyoshi,F,307,388-6240,OSAGE,WY,82723,M,N,50000,0.0,0,0,0
138979,Wojciech,Kleinman,F,262,487-8764,GRATIOT,WI,53541,M,N,30000,4.967658,0,1400,0
138980,Salwa,Scanlan,M,952,756-7791,LAMBERTON,MN,56152,M,Y,10000,5.35,0,6600,3300
138981,Vecheslav,Mackenthun,M,304,898-9679,SHOALS,WV,25562,M,N,70000,6.5,0,4000,0
138982,Yasuyuki,Dargam,M,702,583-1408,CARSON CITY,NV,89711,M,N,15000,0.0,0,0,0
138983,Nobuyoshi,Waleschkowski,M,989,528-7870,PARMA,MI,49269,M,N,65000,3.9,0,6200,0
138984,Sorana,Ndumu,M,907,599-4341,HOMER,AK,99603,S,N,35000,0.0,0,0,0
138985,Yuhong,Newhagen,M,775,495-4478,PAHRUMP,NV,89060,S,N,10000,0.0,0,0,0
138986,Bjajesh,Haselbock,F,419,174-5085,AKRON,OH,44307,M,Y,90000,3.533564,0,2600,1300
138987,Priscilla,Mackey,M,501,748-9510,HATTIEVILLE,AR,72063,M,N,15000,3.773037,0,40,0
138988,Ajay,Laventhal,M,203,182-5709,BROOKLYN,CT,6234,S,Y,40000,5.0,12750,0,0
138989,Seongsoo,Pettis,F,769,735-4478,DENNIS,MS,38838,M,Y,70000,5.0,0,12000,1500
138990,Lior,McMains,F,336,389-3595,ROLESVILLE,NC,27571,S,Y,40000,6.571678,3300,0,3300
138991,Chenghui,Astor,F,603,655-2914,DANBURY,NH,3230,M,N,65000,0.0,0,0,0
138992,Anzhelika,Zaitzeff,M,919,504-2670,BAYBORO,NC,28515,S,Y,35000,6.466783,3300,0,3300
138993,Michi,Chinen,F,281,626-6004,BEAUMONT,TX,77726,S,N,45000,0.0,0,0,0
138994,Antoni,Cieplinski,F,858,834-9204,SAN DIEGO,CA,92103,M,Y,100000,9.3,0,174,272
138995,Egon,Albicki,F,505,893-1998,SAN PATRICIO,NM,88348,M,Y,35000,5.3,0,6600,3300
138996,Hidayatullah,Sollner,M,480,810-9049,KAYENTA,AZ,86033,M,Y,40000,3.335,0,4200,2300
138997,Floriano,Koschutzki,M,412,275-4398,WYANO,PA,15695,M,N,15000,3.07,0,0,0
138998,Youran,Saffell,M,301,806-3763,WHITEFORD,MD,21160,M,Y,15000,4.75,0,4800,2400
138999,Guohua,Langi,F,701,492-8259,ARNEGARD,ND,58835,M,N,45000,2.2773614,0,6600,0
139000,Satinder,Holtman,F,401,123-8843,OAKLAND,RI,2858,M,Y,70000,0.0,0,0,0
139001,Ping,Sluis,F,907,124-9910,OLD HARBOR,AK,99643,M,Y,60000,0.0,0,0,0
139002,Ushio,Baudel,M,808,356-4001,HONAUNAU,HI,96726,S,N,45000,8.25,1040,0,0
139003,Tushar,Don,F,601,792-9337,MARION,MS,39342,S,N,70000,5.0,6000,0,0
139004,Katsuma,Knottenbelt,F,307,556-3768,SHAWNEE,WY,82229,S,N,100000,0.0,0,0,0
139005,Egbert,Deuel,M,207,761-2183,LIBERTY,ME,4949,M,N,40000,8.5,0,5700,0
